date,vacunas-count,efectos secundarios vacuna ...-count,trombos-count,trombosis-count,pfizer-count,moderna-count,astrazeneca-count,jhonson & jhonson janssen-count,sinovac-count,sinopharm-count,zydus-count,gamaleya-count,vacunas-total_count,efectos secundarios vacuna ...-total_count,trombos-total_count,trombosis-total_count,pfizer-total_count,moderna-total_count,astrazeneca-total_count,jhonson & jhonson janssen-total_count,sinovac-total_count,sinopharm-total_count,zydus-total_count,gamaleya-total_count,vacunas-ratio,efectos secundarios vacuna ...-ratio,trombos-ratio,trombosis-ratio,pfizer-ratio,moderna-ratio,astrazeneca-ratio,jhonson & jhonson janssen-ratio,sinovac-ratio,sinopharm-ratio,zydus-ratio,gamaleya-ratio
"2022-05-08","13","156","0","1","4","19","1","0","0","0","0","0","2113","2113","2113","2113","2113","2113","2113","2113","2113","2113","2113","2113","0.006152389966871746","0.07382867960246095","0","0.000473260766682442","0.001893043066729768","0.008991954566966399","0.000473260766682442","0","0","0","0","0"
"2022-05-09","57","367","0","0","12","31","2","10","33","1","0","0","3936","3936","3936","3936","3936","3936","3936","3936","3936","3936","3936","3936","0.014481707317073171","0.09324186991869919","0","0","0.003048780487804878","0.007876016260162601","0.0005081300813008131","0.002540650406504065","0.008384146341463415","0.00025406504065040653","0","0"
"2022-05-10","38","402","0","0","13","23","2","3","8","2","0","0","4547","4547","4547","4547","4547","4547","4547","4547","4547","4547","4547","4547","0.008357158566087531","0.08840994062018914","0","0","0.0028590279305036287","0.005058280184737189","0.0004398504508467121","0.0006597756762700682","0.0017594018033868484","0.0004398504508467121","0","0"
"2022-05-11","36","367","1","3","5","25","3","5","4","0","0","0","4212","4212","4212","4212","4212","4212","4212","4212","4212","4212","4212","4212","0.008547008547008548","0.08713200379867046","0.00023741690408357076","0.0007122507122507123","0.0011870845204178537","0.005935422602089269","0.0007122507122507123","0.0011870845204178537","0.000949667616334283","0","0","0"
"2022-05-12","53","374","0","1","7","34","4","1","6","0","0","0","4152","4152","4152","4152","4152","4152","4152","4152","4152","4152","4152","4152","0.012764932562620424","0.09007707129094412","0","0.00024084778420038535","0.0016859344894026974","0.008188824662813102","0.0009633911368015414","0.00024084778420038535","0.001445086705202312","0","0","0"
"2022-05-13","47","353","0","0","6","30","8","1","9","1","0","0","3934","3934","3934","3934","3934","3934","3934","3934","3934","3934","3934","3934","0.011947127605490595","0.08973055414336553","0","0","0.001525165226232842","0.007625826131164209","0.0020335536349771225","0.0002541942043721403","0.002287747839349263","0.0002541942043721403","0","0"
"2022-05-14","19","179","0","0","2","17","0","0","0","0","0","0","2498","2498","2498","2498","2498","2498","2498","2498","2498","2498","2498","2498","0.007606084867894315","0.07165732586068856","0","0","0.0008006405124099279","0.0068054443554843875","0","0","0","0","0","0"
"2022-05-15","10","164","0","0","0","10","0","0","0","0","0","1","2059","2059","2059","2059","2059","2059","2059","2059","2059","2059","2059","2059","0.0048567265662943174","0.0796503156872268","0","0","0","0.0048567265662943174","0","0","0","0","0","0.00048567265662943174"
"2022-05-16","40","299","0","2","8","28","3","2","3","0","0","0","3571","3571","3571","3571","3571","3571","3571","3571","3571","3571","3571","3571","0.011201344161299356","0.08373004760571269","0","0.0005600672080649678","0.0022402688322598714","0.00784094091290955","0.0008401008120974517","0.0005600672080649678","0.0008401008120974517","0","0","0"
"2022-05-17","42","427","1","2","20","23","4","2","0","1","0","0","4192","4192","4192","4192","4192","4192","4192","4192","4192","4192","4192","4192","0.010019083969465648","0.10186068702290077","0.00023854961832061068","0.00047709923664122136","0.004770992366412214","0.005486641221374045","0.0009541984732824427","0.00047709923664122136","0","0.00023854961832061068","0","0"
"2022-05-18","52","463","0","1","13","24","1","3","2","1","0","0","4241","4241","4241","4241","4241","4241","4241","4241","4241","4241","4241","4241","0.012261259136995991","0.10917236500825277","0","0.0002357934449422306","0.0030653147842489977","0.005659042678613535","0.0002357934449422306","0.0007073803348266918","0.0004715868898844612","0.0002357934449422306","0","0"
"2022-05-19","51","413","0","0","11","30","4","3","4","4","0","2","4162","4162","4162","4162","4162","4162","4162","4162","4162","4162","4162","4162","0.0122537241710716","0.09923113887554061","0","0","0.0026429601153291687","0.007208073041806823","0.0009610764055742432","0.0007208073041806823","0.0009610764055742432","0.0009610764055742432","0","0.0004805382027871216"
"2022-05-20","72","344","0","0","13","36","7","7","8","2","0","0","3795","3795","3795","3795","3795","3795","3795","3795","3795","3795","3795","3795","0.018972332015810278","0.0906455862977602","0","0","0.0034255599472990776","0.009486166007905139","0.001844532279314888","0.001844532279314888","0.002108036890645586","0.0005270092226613965","0","0"
"2022-05-21","42","223","0","0","6","30","1","3","3","0","0","0","2530","2530","2530","2530","2530","2530","2530","2530","2530","2530","2530","2530","0.016600790513833993","0.08814229249011858","0","0","0.0023715415019762848","0.011857707509881422","0.0003952569169960474","0.0011857707509881424","0.0011857707509881424","0","0","0"
"2022-05-22","21","161","1","1","2","19","2","1","1","0","0","0","2286","2286","2286","2286","2286","2286","2286","2286","2286","2286","2286","2286","0.009186351706036745","0.07042869641294838","0.0004374453193350831","0.0004374453193350831","0.0008748906386701663","0.008311461067366578","0.0008748906386701663","0.0004374453193350831","0.0004374453193350831","0","0","0"
"2022-05-23","63","346","0","0","15","32","6","5","2","0","0","0","3022","3022","3022","3022","3022","3022","3022","3022","3022","3022","3022","3022","0.02084712111184646","0.11449371277299801","0","0","0.004963600264725348","0.010589013898080741","0.001985440105890139","0.0016545334215751159","0.0006618133686300463","0","0","0"
"2022-05-24","70","384","0","0","11","28","2","2","2","2","0","0","3816","3816","3816","3816","3816","3816","3816","3816","3816","3816","3816","3816","0.018343815513626835","0.10062893081761007","0","0","0.002882599580712788","0.007337526205450734","0.0005241090146750524","0.0005241090146750524","0.0005241090146750524","0.0005241090146750524","0","0"
"2022-05-25","50","350","1","1","21","27","1","3","1","1","0","0","3674","3674","3674","3674","3674","3674","3674","3674","3674","3674","3674","3674","0.013609145345672292","0.09526401741970604","0.00027218290691344586","0.00027218290691344586","0.005715841045182362","0.007348938486663037","0.00027218290691344586","0.0008165487207403375","0.00027218290691344586","0.00027218290691344586","0","0"
"2022-05-26","39","352","1","0","9","24","0","1","1","0","0","1","3798","3798","3798","3798","3798","3798","3798","3798","3798","3798","3798","3798","0.010268562401263823","0.09268035808320169","0.0002632964718272775","0","0.002369668246445498","0.00631911532385466","0","0.0002632964718272775","0.0002632964718272775","0","0","0.0002632964718272775"
"2022-05-27","43","326","0","0","1","33","1","1","0","0","0","0","3425","3425","3425","3425","3425","3425","3425","3425","3425","3425","3425","3425","0.012554744525547445","0.09518248175182482","0","0","0.00029197080291970805","0.009635036496350365","0.00029197080291970805","0.00029197080291970805","0","0","0","0"
"2022-05-28","24","177","0","1","3","22","0","0","0","0","0","0","2179","2179","2179","2179","2179","2179","2179","2179","2179","2179","2179","2179","0.01101422670949977","0.08122992198256081","0","0.0004589261128958238","0.0013767783386874712","0.010096374483708122","0","0","0","0","0","0"
"2022-05-29","13","135","0","0","1","13","0","1","0","0","0","0","2258","2258","2258","2258","2258","2258","2258","2258","2258","2258","2258","2258","0.005757307351638618","0.05978742249778565","0","0","0.0004428697962798937","0.005757307351638618","0","0.0004428697962798937","0","0","0","0"
"2022-05-30","17","195","0","1","4","17","3","3","3","0","0","0","2462","2462","2462","2462","2462","2462","2462","2462","2462","2462","2462","2462","0.006904955320877335","0.07920389926888709","0","0.00040617384240454913","0.0016246953696181965","0.006904955320877335","0.0012185215272136475","0.0012185215272136475","0.0012185215272136475","0","0","0"
"2022-05-31","24","343","1","0","6","25","7","4","3","1","0","0","3917","3917","3917","3917","3917","3917","3917","3917","3917","3917","3917","3917","0.006127138115905029","0.08756701557314271","0.0002552974214960429","0","0.0015317845289762573","0.006382435537401072","0.0017870819504723003","0.0010211896859841716","0.0007658922644881287","0.0002552974214960429","0","0"
"2022-06-01","29","344","0","1","7","38","2","3","4","0","0","0","3827","3827","3827","3827","3827","3827","3827","3827","3827","3827","3827","3827","0.007577737130911941","0.0898876404494382","0","0.0002613012803762738","0.0018291089626339169","0.009929448654298406","0.0005226025607525476","0.0007839038411288215","0.0010452051215050953","0","0","0"
"2022-06-02","34","318","1","1","7","30","2","1","6","1","0","0","3713","3713","3713","3713","3713","3713","3713","3713","3713","3713","3713","3713","0.00915701589011581","0.08564503097225963","0.00026932399676811203","0.00026932399676811203","0.0018852679773767843","0.008079719903043361","0.0005386479935362241","0.00026932399676811203","0.0016159439806086723","0.00026932399676811203","0","0"
"2022-06-03","33","261","0","2","10","26","4","1","2","1","0","0","3384","3384","3384","3384","3384","3384","3384","3384","3384","3384","3384","3384","0.00975177304964539","0.07712765957446809","0","0.000591016548463357","0.002955082742316785","0.0076832151300236405","0.001182033096926714","0.0002955082742316785","0.000591016548463357","0.0002955082742316785","0","0"
"2022-06-04","24","144","0","0","8","44","1","9","1","0","0","0","2166","2166","2166","2166","2166","2166","2166","2166","2166","2166","2166","2166","0.0110803324099723","0.0664819944598338","0","0","0.003693444136657433","0.020313942751615882","0.0004616805170821791","0.004155124653739612","0.0004616805170821791","0","0","0"
"2022-06-05","21","133","0","0","5","20","2","2","1","1","0","0","2052","2052","2052","2052","2052","2052","2052","2052","2052","2052","2052","2052","0.01023391812865497","0.06481481481481481","0","0","0.0024366471734892786","0.009746588693957114","0.0009746588693957114","0.0009746588693957114","0.0004873294346978557","0.0004873294346978557","0","0"
"2022-06-06","29","266","0","0","3","24","2","6","2","1","0","0","3482","3482","3482","3482","3482","3482","3482","3482","3482","3482","3482","3482","0.00832854681217691","0.07639287765651924","0","0","0.0008615738081562321","0.0068925904652498565","0.0005743825387708214","0.0017231476163124641","0.0005743825387708214","0.0002871912693854107","0","0"
"2022-06-07","40","347","0","1","14","43","10","7","2","1","0","0","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","0.010501443948542924","0.09110002625360987","0","0.00026253609871357313","0.0036755053819900237","0.011289052244683644","0.002625360987135731","0.0018377526909950119","0.0005250721974271463","0.00026253609871357313","0","0"
"2022-06-08","41","332","0","0","9","32","0","4","1","0","0","0","3856","3856","3856","3856","3856","3856","3856","3856","3856","3856","3856","3856","0.010632780082987552","0.08609958506224066","0","0","0.00233402489626556","0.008298755186721992","0","0.001037344398340249","0.00025933609958506224","0","0","0"
"2022-06-09","30","328","0","0","13","35","0","1","2","0","0","0","4076","4076","4076","4076","4076","4076","4076","4076","4076","4076","4076","4076","0.007360157016683023","0.08047105004906771","0","0","0.0031894013738959764","0.00858684985279686","0","0.0002453385672227674","0.0004906771344455348","0","0","0"
"2022-06-10","67","398","0","0","8","33","4","3","1","1","0","0","3894","3894","3894","3894","3894","3894","3894","3894","3894","3894","3894","3894","0.017205957883923987","0.10220852593733949","0","0","0.002054442732408834","0.00847457627118644","0.001027221366204417","0.0007704160246533128","0.00025680534155110427","0.00025680534155110427","0","0"
"2022-06-11","19","175","0","0","5","23","1","2","2","1","0","0","2450","2450","2450","2450","2450","2450","2450","2450","2450","2450","2450","2450","0.007755102040816327","0.07142857142857142","0","0","0.0020408163265306124","0.009387755102040816","0.00040816326530612246","0.0008163265306122449","0.0008163265306122449","0.00040816326530612246","0","0"
"2022-06-12","22","188","0","1","3","22","0","0","0","0","0","0","2541","2541","2541","2541","2541","2541","2541","2541","2541","2541","2541","2541","0.008658008658008658","0.0739866194411649","0","0.0003935458480913026","0.0011806375442739079","0.008658008658008658","0","0","0","0","0","0"
"2022-06-13","30","343","0","4","4","18","0","0","0","0","0","0","3934","3934","3934","3934","3934","3934","3934","3934","3934","3934","3934","3934","0.007625826131164209","0.08718861209964412","0","0.0010167768174885613","0.0010167768174885613","0.004575495678698526","0","0","0","0","0","0"
"2022-06-14","72","416","0","3","26","39","10","7","12","2","0","0","4647","4647","4647","4647","4647","4647","4647","4647","4647","4647","4647","4647","0.015493867010974823","0.08952012050785453","0","0.0006455777921239509","0.005595007531740908","0.008392511297611363","0.002151925973746503","0.001506348181622552","0.0025823111684958036","0.00043038519474930065","0","0"
"2022-06-15","72","435","0","1","29","42","4","1","2","2","0","0","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","4767","0.015103838892385148","0.09125235997482693","0","0.00020977554017201594","0.006083490664988462","0.00881057268722467","0.0008391021606880638","0.00020977554017201594","0.0004195510803440319","0.0004195510803440319","0","0"
"2022-06-16","61","397","0","0","9","41","2","2","3","0","0","1","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","0.012577319587628866","0.08185567010309279","0","0","0.0018556701030927835","0.008453608247422681","0.0004123711340206186","0.0004123711340206186","0.0006185567010309278","0","0","0.0002061855670103093"
